id,nome,data_inicio,data_termino_planejada,data_termino_real,orcamento_inicial,gerente,status,percentual_conclusao,spi,cpi,mudanca_escopo
PROJ-0296,A vantagem de evoluir com confiança,02/09/2024,07/10/2024,02/11/2024,1630609,Maria Liz da Rosa,Em andamento,99.9,1.0722653588996145,1.200130658492781,Não
PROJ-0297,A simplicidade de realizar seus sonhos naturalmente,05/07/2025,21/02/2026,17/03/2026,3631960,Clara Cavalcanti,Concluído,100.0,1.066960405944284,0.8902812749911033,Não
PROJ-0298,A segurança de avançar simplesmente,07/12/2023,21/10/2024,11/10/2024,1807956,Alexandre Duarte,Em andamento,94.4550511855657,0.9241711110298887,0.8603622630769298,Não
PROJ-0299,O prazer de evoluir sem preocupação,11/11/2023,27/07/2024,30/07/2024,1097838,Sofia Vieira,Em andamento,90.36193359274604,0.9927775669806032,0.9811835348498004,Não
PROJ-0300,A liberdade de inovar naturalmente,27/10/2024,11/10/2025,18/11/2025,2480636,Maria Luísa Camargo,Atrasado,54.46881128670095,0.7311390438099473,0.9511125346032331,Não
PROJ-0301,A possibilidade de ganhar naturalmente,13/02/2024,13/12/2024,09/02/2025,1628793,Thomas Correia,Atrasado,87.37709253176392,0.8737709253176392,0.9588832366818557,Não
PROJ-0302,O prazer de mudar naturalmente,16/05/2025,10/12/2025,08/12/2025,3881514,Anthony Gabriel Cassiano,Em andamento,31.95858822817852,1.1428468433428705,0.8947245117234913,Não
PROJ-0303,O direito de inovar sem preocupação,28/04/2024,29/06/2024,27/06/2024,1678281,Srta. Ana Julia da Conceição,Em andamento,99.9,0.9122475735725764,0.919571805798796,Sim
PROJ-0304,A simplicidade de evoluir direto da fonte,12/06/2025,02/02/2026,02/07/2026,796134,Liz Nogueira,Atrasado,6.922179575178925,0.5083475625522023,0.7037636922120948,Não
PROJ-0305,O prazer de concretizar seus projetos mais rapidamente,07/07/2024,11/11/2024,14/11/2024,1377088,Eduarda Lima,Concluído,100.0,1.0346648393084925,0.8518327612518097,Não
PROJ-0306,A arte de atingir seus objetivos direto da fonte,15/04/2024,05/09/2024,06/09/2024,1715455,Letícia Sampaio,Em andamento,97.26606241728668,1.0244457808643272,1.0465334302431826,Sim
PROJ-0307,O conforto de avançar com confiança,19/07/2024,02/04/2025,15/04/2025,3473584,João Vitor da Mota,Em andamento,99.9,1.0981946336161195,0.9781630537929953,Não
PROJ-0308,A certeza de mudar naturalmente,18/09/2023,15/01/2024,24/12/2023,1300950,Maria Luísa Ribeiro,Concluído,100.0,1.0660697142431432,0.8980856323528894,Não
PROJ-0309,A possibilidade de evoluir com força total,02/08/2024,29/11/2024,11/11/2024,3845364,Vicente Gonçalves,Concluído,100.0,1.0237427293357244,1.2304101751715912,Não
PROJ-0310,A segurança de ganhar em estado puro,16/07/2024,24/05/2025,07/11/2025,4625644,Davi Luiz Ramos,Atrasado,54.33310054873082,0.5433310054873082,0.7870558274463141,Sim
PROJ-0311,A certeza de conseguir antes de tudo,19/03/2024,27/04/2024,16/05/2024,66970,Ayla Fonseca,Em andamento,99.9,0.8756173464255698,0.8591201590753859,Não
PROJ-0312,A vantagem de realizar seus sonhos sem preocupação,18/10/2023,24/09/2024,22/09/2024,4039405,Gabriel Rios,Em andamento,94.01260288964839,1.1159608026382173,1.00528411677155,Sim
PROJ-0313,O prazer de conseguir com confiança,27/02/2025,21/12/2025,15/01/2026,2572894,Liam Sá,Em andamento,38.21130843313318,0.9038808803436343,1.1006968884755344,Sim
PROJ-0314,A segurança de mudar com toda a tranquilidade,01/12/2024,25/03/2025,11/04/2025,1508423,Dr. Ravi Carvalho,Concluído,100.0,1.0905800593720631,1.2450296163578038,Não
PROJ-0315,A simplicidade de realizar seus sonhos naturalmente,06/05/2024,08/12/2024,01/01/2025,4143735,Marina Brito,Em andamento,82.32339213393222,1.1411981081728355,0.8741722076823583,Não
PROJ-0316,A vantagem de inovar com toda a tranquilidade,25/09/2024,16/11/2024,08/12/2024,497996,Thomas Melo,Concluído,100.0,1.0842473571778006,0.9686457512535659,Sim
PROJ-0317,A possibilidade de atingir seus objetivos em estado puro,09/02/2025,14/06/2025,23/07/2025,4303127,Olívia Cirino,Atrasado,58.55211575083041,0.5855211575083041,0.848852043852835,Não
PROJ-0318,A simplicidade de inovar em estado puro,18/12/2024,22/09/2025,19/09/2025,1533435,Carolina Cunha,Em andamento,73.285557223364,1.0690270419807795,0.908711428520129,Não
PROJ-0319,A vantagem de avançar naturalmente,07/02/2024,12/07/2024,13/07/2024,3320507,Maya da Mata,Concluído,100.0,1.0237402981372101,1.001071544504942,Não
PROJ-0320,A certeza de atingir seus objetivos naturalmente,26/09/2024,23/12/2024,06/01/2025,4843986,Dra. Clarice da Costa,Em andamento,99.9,1.095513389306416,1.1022283533838928,Não
PROJ-0321,A possibilidade de evoluir em estado puro,06/08/2023,13/04/2024,21/04/2024,4302250,Luna Garcia,Em andamento,91.2074978642154,1.0011316429664632,0.8572608468557801,Sim
PROJ-0322,A segurança de concretizar seus projetos com confiança,08/01/2025,06/10/2025,05/11/2025,706649,Sr. Yan Camargo,Atrasado,60.038846616959574,0.8700816809195745,0.670697823999261,Não
PROJ-0323,O poder de evoluir mais facilmente,11/06/2024,07/03/2025,08/04/2025,4579834,Lunna Câmara,Atrasado,74.43926436156677,0.7443926436156677,0.7435544419473954,Sim
PROJ-0324,A possibilidade de realizar seus sonhos mais rapidamente,13/02/2024,20/10/2024,08/11/2024,1325062,Pedro Miguel Jesus,Em andamento,94.42695497007173,1.0701151000316735,0.9385887422975944,Não
PROJ-0325,A simplicidade de evoluir de maneira eficaz,29/08/2024,14/04/2025,27/08/2025,2385691,Ravi da Cruz,Atrasado,85.01311131878417,0.8501311131878417,0.8102578358497998,Não
PROJ-0326,A arte de realizar seus sonhos mais facilmente,06/01/2025,04/07/2025,24/07/2025,3235605,Cauã Peixoto,Em andamento,94.10272578682128,0.9041670395336453,1.0758594127190126,Sim
PROJ-0327,O conforto de inovar direto da fonte,12/01/2025,24/05/2025,18/05/2025,4164619,Antônio Melo,Em andamento,89.1139573829584,0.8548314553207924,1.1908327864220976,Sim
PROJ-0328,A certeza de avançar com confiança,18/05/2025,24/12/2025,10/12/2025,2052216,Gael Vargas,Em andamento,24.9040986755407,0.9858481988934702,0.8959268571285832,Não
PROJ-0329,A possibilidade de avançar antes de tudo,08/06/2024,30/12/2024,03/01/2025,1232877,Ana Vitória Albuquerque,Em andamento,81.18418592286754,1.1477001292852869,1.1896647937758364,Não
PROJ-0330,O direito de conseguir simplesmente,20/04/2024,27/08/2024,22/09/2024,3555091,Eduardo Garcia,Em andamento,99.9,1.1160459637174462,0.8502211691404601,Sim
PROJ-0331,A possibilidade de atingir seus objetivos com confiança,27/09/2023,05/01/2024,14/01/2024,1030082,Luiza das Neves,Concluído,100.0,1.0526190549088799,1.023909137207201,Sim
PROJ-0332,A possibilidade de concretizar seus projetos sem preocupação,08/08/2024,12/02/2025,02/03/2025,4364027,Ana Júlia Jesus,Concluído,100.0,0.9718576874702457,1.0635928676471884,Não
PROJ-0333,O prazer de inovar com toda a tranquilidade,16/01/2025,02/05/2025,18/05/2025,2166373,Dr. José Miguel Castro,Atrasado,86.91422682133776,0.8691422682133776,0.6840014234456736,Não
PROJ-0334,A segurança de inovar com força total,24/04/2025,14/02/2026,07/07/2026,4272090,Maria Luiza Oliveira,Atrasado,24.205814103174138,0.8845581450048823,0.965379764134734,Não
PROJ-0335,O conforto de concretizar seus projetos mais facilmente,15/12/2023,23/11/2024,21/12/2024,3353904,Francisco Jesus,Concluído,100.0,1.015175117396123,1.0638914424606662,Não
PROJ-0336,A vantagem de mudar mais facilmente,06/09/2024,10/03/2025,17/03/2025,4877817,Emanuel Oliveira,Em andamento,94.14743572430223,1.0936522063488168,0.8482290793490925,Não
PROJ-0337,A vantagem de atingir seus objetivos mais facilmente,11/06/2025,06/08/2025,13/08/2025,3278494,Luiz Fernando Correia,Em andamento,68.99005461066245,1.037190211346036,0.9187639890756227,Sim
PROJ-0338,O direito de avançar com confiança,19/07/2023,08/02/2024,03/02/2024,784140,Amanda Ferreira,Concluído,100.0,1.0205171590718907,0.9379442245259308,Não
PROJ-0339,A possibilidade de avançar com força total,07/01/2024,13/03/2024,28/04/2024,633051,Rodrigo Freitas,Atrasado,79.13997275755277,0.7913997275755277,0.6863009551989494,Não
PROJ-0340,A possibilidade de atingir seus objetivos simplesmente,01/12/2023,23/10/2024,25/03/2025,1740571,Srta. Liz Vargas,Atrasado,53.60054296822124,0.5360054296822124,0.7428273365729073,Não
PROJ-0341,A segurança de conseguir naturalmente,13/10/2024,12/04/2025,28/03/2025,4141999,Fernando Ramos,Concluído,100.0,0.985333283402932,1.061940017213378,Não
PROJ-0342,A liberdade de avançar simplesmente,30/07/2023,29/01/2024,17/01/2024,3443543,Cecília Martins,Em andamento,95.48025549518417,0.9420617702207282,0.9573708935712781,Não
PROJ-0343,O direito de inovar com toda a tranquilidade,17/05/2025,09/11/2025,29/11/2025,4584620,Noah Camargo,Em andamento,33.1214755791523,1.0691845998896192,0.9068530961714018,Sim
PROJ-0344,A vantagem de mudar sem preocupação,04/03/2025,18/08/2025,10/09/2025,2607555,Breno Vargas,Em andamento,69.53287677037183,0.9629807657667822,1.1209706068239351,Sim
PROJ-0345,A arte de conseguir com confiança,31/08/2024,28/12/2024,06/10/2024,4129425,João Rocha,Cancelado,30.280116062986792,0.30280116062986795,0.68958805674872,Não
PROJ-0346,A possibilidade de concretizar seus projetos em estado puro,30/06/2024,11/03/2025,05/03/2025,4728487,Maria Isis Almeida,Em andamento,95.47563262300285,0.9150030369330326,1.2039256148269553,Não
PROJ-0347,O direito de mudar com força total,27/11/2024,16/02/2025,22/02/2025,3243070,Marina Farias,Concluído,100.0,0.9536429909697866,1.0792317488491374,Sim
PROJ-0348,A vantagem de evoluir mais rapidamente,07/10/2024,31/05/2025,18/05/2025,2264760,Thomas Pimenta,Em andamento,99.9,1.149697823964064,0.9657434475663902,Não
PROJ-0349,A possibilidade de realizar seus sonhos de maneira eficaz,04/11/2024,12/08/2025,26/08/2025,2374301,Dr. Gabriel Abreu,Em andamento,99.9,0.8912520322288083,0.8598618623796193,Não
PROJ-0350,A vantagem de avançar sem preocupação,19/08/2024,15/10/2024,08/11/2024,4262832,Ana Luiza Marques,Em andamento,84.0096779955594,0.9075705507899859,0.8455590917528677,Sim
PROJ-0351,O conforto de inovar de maneira eficaz,27/08/2023,14/02/2024,15/09/2023,2213164,Emanuella Leão,Cancelado,11.157360531724372,0.11157360531724372,0.8389176471512665,Não
PROJ-0352,A segurança de inovar mais facilmente,12/04/2024,30/07/2024,29/07/2024,2432138,Sr. Otávio da Cunha,Em andamento,99.9,1.0823777825632988,0.8649482906155456,Sim
PROJ-0353,O conforto de evoluir naturalmente,25/10/2024,26/12/2024,13/06/2025,4817270,Maria Julia Cirino,Atrasado,89.5097314317859,0.895097314317859,0.7959156659548201,Sim
PROJ-0354,A possibilidade de atingir seus objetivos mais facilmente,21/07/2023,07/07/2024,27/07/2024,1203177,André Azevedo,Em andamento,99.9,1.0681704659413662,0.8903942204688786,Não
PROJ-0355,A simplicidade de evoluir mais rapidamente,23/06/2025,02/05/2026,19/05/2026,3863220,Ísis Andrade,Em andamento,7.668876192294194,1.0288263678200966,1.105103394994151,Não
PROJ-0356,O prazer de ganhar sem preocupação,02/08/2024,27/11/2024,25/01/2025,2726184,Sr. Henry Gabriel Leão,Atrasado,77.61402035076773,0.7761402035076774,0.7187654089368921,Não
PROJ-0357,A liberdade de concretizar seus projetos em estado puro,01/02/2024,29/03/2024,15/03/2024,1886615,Matteo Rios,Em andamento,97.62529718464441,1.1008335081101088,1.1075390315213527,Não
PROJ-0358,O poder de atingir seus objetivos mais rapidamente,05/09/2024,15/11/2024,06/01/2025,4241233,Dom Gonçalves,Atrasado,77.71549414989008,0.7771549414989007,0.6853578744183336,Não
PROJ-0359,A simplicidade de inovar naturalmente,26/09/2023,15/12/2023,25/01/2024,1956552,Dr. Yuri Fernandes,Atrasado,54.315642141670516,0.5431564214167052,0.7487545900798621,Não
PROJ-0360,A segurança de ganhar de maneira eficaz,24/05/2025,12/10/2025,08/11/2025,3782424,Maria Julia Jesus,Em andamento,29.778297896179446,1.12643346892435,1.2075176934329748,Não
PROJ-0361,O conforto de concretizar seus projetos antes de tudo,22/10/2023,08/06/2024,29/10/2024,457574,Dra. Aurora Ramos,Atrasado,54.89392886510114,0.5489392886510114,0.703098576699734,Sim
PROJ-0362,O prazer de concretizar seus projetos simplesmente,25/06/2025,17/04/2026,13/04/2026,3901297,Laís Ribeiro,Concluído,100.0,0.9603617217528364,0.9225149592664031,Não
PROJ-0363,O poder de inovar com confiança,22/12/2024,17/11/2025,17/12/2025,111773,Dra. Ayla Lima,Em andamento,50.39266245701122,0.8900159850524499,0.915671174795472,Sim
PROJ-0364,O direito de concretizar seus projetos simplesmente,23/05/2024,27/09/2024,26/10/2024,3137696,Hadassa Lima,Em andamento,85.80349017623665,1.1419761140746822,0.9369192655842827,Não
PROJ-0365,A certeza de mudar simplesmente,08/11/2024,29/10/2025,14/11/2025,4775280,Srta. Heloisa Silveira,Concluído,100.0,0.9710169066730151,0.8657184737879828,Sim
PROJ-0366,A simplicidade de realizar seus sonhos direto da fonte,18/12/2024,19/07/2025,11/07/2025,3338588,Francisco Vasconcelos,Em andamento,82.59694000519502,0.9767284942500846,1.1994818648702776,Sim
PROJ-0367,A vantagem de realizar seus sonhos com confiança,16/04/2024,24/05/2024,24/05/2024,155281,Maria Luiza Vieira,Em andamento,88.84366233110515,0.9552147814491766,0.9095127334158117,Não
PROJ-0368,O conforto de mudar naturalmente,24/06/2025,31/10/2025,27/10/2025,3798276,Theo da Rosa,Em andamento,12.951539920023833,1.1454124241829564,1.239720170661973,Sim
PROJ-0369,A arte de inovar antes de tudo,29/03/2025,11/09/2025,24/11/2025,2877467,Benicio Nogueira,Atrasado,52.35938822518783,0.8123045276057177,0.9243106139255602,Sim
PROJ-0370,A segurança de inovar com confiança,04/10/2023,02/06/2024,22/06/2024,2002136,Erick da Cunha,Em andamento,93.40865864770174,0.9673267747317952,1.0488569185636183,Sim
PROJ-0371,A possibilidade de evoluir antes de tudo,05/09/2023,30/08/2024,20/08/2024,1141432,João Felipe Rios,Em andamento,99.9,1.1488426934089548,0.8375126540763612,Não
PROJ-0372,A vantagem de inovar mais facilmente,21/08/2024,13/04/2025,03/02/2025,1533323,Antony Martins,Cancelado,70.92569178709368,0.7092569178709368,0.9952384281382841,Não
PROJ-0373,A segurança de realizar seus sonhos com toda a tranquilidade,04/07/2024,22/10/2024,01/12/2024,2561310,Rafaela da Rocha,Atrasado,73.35480738105153,0.7335480738105153,0.8781863075779064,Não
PROJ-0374,O conforto de conseguir direto da fonte,03/04/2025,01/12/2025,20/12/2025,1201776,Melissa Pacheco,Concluído,100.0,1.0831667408835766,0.9795464932887249,Não
PROJ-0375,O prazer de evoluir direto da fonte,20/07/2024,05/01/2025,04/02/2025,445128,Anna Liz Cassiano,Em andamento,99.9,1.0267252868081596,1.2187815515187057,Sim
PROJ-0376,O direito de concretizar seus projetos em estado puro,11/06/2025,14/12/2025,06/01/2026,2249134,Carlos Eduardo Duarte,Em andamento,16.185667584585968,0.9696568202403602,1.15306020689184,Não
PROJ-0377,A arte de realizar seus sonhos antes de tudo,24/08/2023,22/05/2024,23/05/2024,310187,Igor Porto,Em andamento,80.42677506333891,0.916480552906752,0.9785728535839356,Sim
PROJ-0378,O conforto de avançar em estado puro,28/06/2025,08/02/2026,10/03/2026,1910837,Dra. Liz Ramos,Em andamento,5.9786241112236835,1.126807784500125,0.9523945507240675,Não
PROJ-0379,O conforto de conseguir mais facilmente,11/12/2024,25/07/2025,27/06/2025,4552787,Nathan Nunes,Concluído,100.0,1.0340990556567191,1.0501370293772065,Não
PROJ-0380,A liberdade de evoluir sem preocupação,21/03/2025,18/10/2025,31/10/2025,2610241,Davi Luiz Rodrigues,Concluído,100.0,1.086065088292527,1.1003034172428112,Não
PROJ-0381,A vantagem de mudar mais facilmente,27/12/2024,17/12/2025,19/11/2025,1159793,Maria Flor da Luz,Concluído,100.0,1.0913966586311388,1.2001794760224613,Não
PROJ-0382,A segurança de atingir seus objetivos direto da fonte,16/04/2024,21/08/2024,07/11/2024,728368,Danilo da Luz,Atrasado,58.04840764229863,0.5804840764229863,0.7634661650597337,Não
PROJ-0383,A simplicidade de evoluir mais facilmente,24/08/2024,05/12/2024,10/12/2024,3754853,Dr. Kevin Cardoso,Concluído,100.0,0.9759957753001853,0.992223315166605,Não
PROJ-0384,A certeza de inovar com força total,11/12/2024,26/02/2025,23/02/2025,796216,Benicio Freitas,Em andamento,99.9,1.0007853631897385,1.1465311020074493,Não
PROJ-0385,O conforto de ganhar simplesmente,21/06/2024,28/05/2025,21/06/2025,3311170,Alana Cavalcanti,Em andamento,83.4168533575507,1.0871006642865138,1.223303085553882,Não
PROJ-0386,A liberdade de conseguir naturalmente,21/05/2025,16/05/2026,27/05/2026,2652825,Sophia Araújo,Em andamento,16.137534434651293,0.874618971504669,0.9388704989733652,Não
PROJ-0387,O prazer de inovar naturalmente,14/03/2025,30/01/2026,24/06/2026,2254197,Matteo Siqueira,Atrasado,33.537566027801816,0.8851718246682119,0.8159399865486335,Sim
PROJ-0388,A certeza de inovar simplesmente,13/03/2025,06/01/2026,18/01/2026,2343126,Kaique Viana,Em andamento,41.51200973068776,1.0552280986681677,1.193906439402093,Não
PROJ-0389,O direito de avançar simplesmente,17/07/2024,27/12/2024,02/01/2025,868733,Mariah Mendes,Concluído,100.0,1.0264101123839138,1.149461172036337,Não
PROJ-0390,A certeza de atingir seus objetivos simplesmente,28/06/2025,24/10/2025,26/10/2025,4157626,Maria Helena Araújo,Em andamento,11.360464611606782,1.0885025543250517,1.2111739121698488,Sim
PROJ-0391,O prazer de conseguir mais facilmente,26/10/2024,09/06/2025,09/07/2025,1037402,Isaque Novaes,Em andamento,89.1784313558407,0.970548921212609,1.2355902741301055,Não
PROJ-0392,A segurança de atingir seus objetivos em estado puro,16/11/2024,15/02/2025,26/01/2025,2655318,Dr. Ryan Silveira,Concluído,100.0,1.0573785799268534,0.8777804637956481,Sim
PROJ-0393,O direito de avançar simplesmente,28/11/2024,17/03/2025,20/06/2025,804498,Emilly da Luz,Atrasado,84.45797140992235,0.8445797140992235,0.8440753607526116,Não
PROJ-0394,O direito de realizar seus sonhos naturalmente,28/04/2024,28/05/2024,08/10/2024,1410842,Danilo da Cruz,Atrasado,61.053996804441866,0.6105399680444187,0.6838047596747538,Não
PROJ-0395,O poder de concretizar seus projetos simplesmente,26/03/2025,17/10/2025,12/10/2025,4917589,Laura Siqueira,Em andamento,62.713443678869,1.0737320697342116,0.886747428008253,Não
PROJ-0396,A vantagem de avançar antes de tudo,11/01/2024,10/07/2024,10/11/2024,1372560,Júlia Freitas,Atrasado,75.62035721875068,0.7562035721875069,0.9694018622851874,Sim
PROJ-0397,O prazer de ganhar direto da fonte,01/09/2024,05/08/2025,01/08/2025,3445661,Dr. Raul da Paz,Concluído,100.0,1.097634264706685,1.16476298016639,Sim
PROJ-0398,A segurança de conseguir direto da fonte,16/01/2024,28/12/2024,13/12/2024,2018741,Emanuelly Guerra,Concluído,100.0,1.0603638927063674,1.0450748974032196,Não
PROJ-0399,A liberdade de atingir seus objetivos mais rapidamente,30/07/2023,13/05/2024,08/06/2024,2013592,Luigi Lopes,Atrasado,75.06221368818846,0.7506221368818846,0.7040858252553741,Sim
PROJ-0400,A simplicidade de realizar seus sonhos com força total,19/10/2023,09/01/2024,26/12/2023,4711981,Emanuel Novaes,Em andamento,99.9,1.1328796180058658,1.0828534457376335,Sim
PROJ-0401,O prazer de conseguir com toda a tranquilidade,18/06/2025,19/05/2026,18/05/2026,4883997,Srta. Isabelly Sampaio,Em andamento,7.550518842871747,1.0643698686781535,1.0806255751985185,Não
PROJ-0402,A segurança de evoluir mais facilmente,24/05/2024,09/04/2025,07/09/2025,2099551,Cecilia Dias,Atrasado,87.75287087965008,0.8775287087965008,0.732110035997729,Sim
PROJ-0403,O conforto de conseguir de maneira eficaz,16/03/2025,22/04/2025,28/03/2025,2637952,João Vitor Monteiro,Concluído,100.0,1.0372513599565374,0.9290098621621139,Não
PROJ-0404,A possibilidade de ganhar naturalmente,05/06/2025,31/12/2025,31/12/2025,389084,Dra. Stella da Rocha,Em andamento,17.957477186584672,1.0462607986018453,1.243964767921702,Sim
PROJ-0405,A segurança de avançar com força total,16/02/2024,06/09/2024,24/04/2024,2837153,Ana Júlia Camargo,Cancelado,33.74359361772954,0.3374359361772954,0.6774449530804777,Não
PROJ-0406,A certeza de ganhar direto da fonte,11/08/2023,07/08/2024,14/08/2024,795172,Ravi Vieira,Concluído,100.0,1.0283752103003476,0.836313176631362,Sim
PROJ-0407,A possibilidade de inovar mais facilmente,04/09/2024,30/07/2025,24/07/2025,1735328,Luiz Fernando Lima,Em andamento,99.9,1.0802193565328417,1.0477078504329569,Sim
PROJ-0408,A simplicidade de inovar com toda a tranquilidade,17/03/2024,17/04/2024,10/05/2024,678931,Rodrigo Rezende,Concluído,100.0,1.077155606978978,1.2123395878945094,Não
PROJ-0409,O conforto de atingir seus objetivos antes de tudo,26/07/2023,04/06/2024,26/06/2024,881894,Luiz Otávio Cassiano,Em andamento,99.9,0.9888684247098904,0.8553346301257382,Não
PROJ-0410,A segurança de realizar seus sonhos naturalmente,21/09/2024,08/06/2025,25/05/2025,2391791,Giovanna Rios,Em andamento,99.9,0.9506466087826622,0.9592868928947643,Não
PROJ-0411,O prazer de ganhar em estado puro,10/12/2024,18/09/2025,11/01/2026,4008933,Caio da Rosa,Atrasado,42.54757548853023,0.5554822355447002,0.8048259597069405,Não
PROJ-0412,O conforto de atingir seus objetivos com força total,28/05/2025,17/09/2025,15/03/2026,867107,Emilly Pinto,Atrasado,26.219499079381198,0.6248050844448285,0.6962590329089818,Não
PROJ-0413,O conforto de atingir seus objetivos antes de tudo,10/01/2024,31/05/2024,22/06/2024,4238229,Maria Luísa Siqueira,Em andamento,94.06771975189602,0.9170769965402241,0.9019103195758079,Não
PROJ-0414,A liberdade de conseguir mais facilmente,24/10/2024,24/03/2025,25/08/2025,87978,Maria Helena da Rocha,Atrasado,75.00884209290939,0.750088420929094,0.8273503664878926,Não
PROJ-0415,A liberdade de inovar com toda a tranquilidade,13/10/2024,04/04/2025,04/04/2025,4420559,Antony Campos,Em andamento,99.9,0.9568321802716448,0.8656069148693125,Não
PROJ-0416,A liberdade de evoluir naturalmente,12/05/2024,21/08/2024,03/09/2024,2090056,Maria Eduarda Jesus,Em andamento,81.01333757013577,1.0512737169048085,1.0441186518434635,Sim
PROJ-0417,O conforto de ganhar em estado puro,20/04/2025,27/09/2025,21/10/2025,2602416,Helena Lopes,Concluído,100.0,0.9777353552810728,1.0146251264671347,Sim
PROJ-0418,A arte de inovar antes de tudo,11/04/2024,08/11/2024,01/12/2024,4110920,Luiz Gustavo Andrade,Concluído,100.0,1.0074342089208415,0.9556720563785952,Não
PROJ-0419,A vantagem de conseguir naturalmente,14/09/2023,16/11/2023,29/10/2023,3266229,Pedro Aparecida,Concluído,100.0,1.0532183315532855,0.9363897354760605,Sim
PROJ-0420,O prazer de ganhar com toda a tranquilidade,29/09/2024,11/06/2025,01/10/2025,1614885,Bryan Pereira,Atrasado,86.99078116666583,0.8699078116666583,0.6922696428296351,Sim
PROJ-0421,O conforto de avançar com força total,14/10/2024,14/08/2025,01/09/2025,4521594,João Pedro Pires,Concluído,100.0,1.0824220063236956,0.9003587949024152,Não
PROJ-0422,A possibilidade de evoluir simplesmente,13/09/2024,30/06/2025,24/06/2025,1264761,Miguel Nunes,Em andamento,99.9,1.051967392312398,0.8483539863951193,Sim
PROJ-0423,A liberdade de concretizar seus projetos simplesmente,17/03/2025,24/05/2025,17/06/2025,2595063,Ágatha Montenegro,Em andamento,99.9,1.0472506718972872,0.898957604083488,Sim
PROJ-0424,A arte de atingir seus objetivos com força total,06/02/2025,03/12/2025,08/05/2026,1768075,Alice Martins,Atrasado,45.23050340871457,0.858807026747745,0.728449654744557,Sim
PROJ-0425,O poder de avançar direto da fonte,15/07/2024,10/05/2025,23/05/2025,1031513,Miguel Ferreira,Concluído,100.0,1.002354301378532,1.0496092400763173,Não
PROJ-0426,O poder de ganhar com força total,01/03/2024,04/11/2024,26/11/2024,1591371,Cauã Freitas,Em andamento,93.12252896211464,1.072308463162181,1.2368119479609847,Não
PROJ-0427,O prazer de avançar com toda a tranquilidade,03/01/2024,07/11/2024,14/11/2024,4913928,Benício Aparecida,Em andamento,99.9,0.8802391921192781,1.162715526319391,Não
PROJ-0428,O direito de ganhar simplesmente,10/09/2024,19/06/2025,28/05/2025,2744469,Lívia Leão,Concluído,100.0,1.0366449298484635,1.0110917841570493,Sim
PROJ-0429,A possibilidade de avançar direto da fonte,22/03/2025,12/06/2025,30/06/2025,3042524,Eloá Camargo,Concluído,100.0,1.0726392826817475,1.0060415885672187,Sim
PROJ-0430,O poder de atingir seus objetivos em estado puro,07/02/2025,23/04/2025,04/05/2025,3512885,Thales Leão,Em andamento,99.58491798106053,1.1299829004064152,0.9315668430996383,Não
PROJ-0431,A simplicidade de realizar seus sonhos com força total,01/09/2023,27/03/2024,19/04/2024,1881122,Gustavo Cunha,Em andamento,99.9,1.1255886833832933,0.8728559494281902,Não
PROJ-0432,A possibilidade de atingir seus objetivos mais rapidamente,12/01/2025,12/05/2025,25/05/2025,3535718,Gael Martins,Em andamento,96.8636023843062,0.9212249940967748,0.8501357078826477,Não
PROJ-0433,A certeza de mudar antes de tudo,27/09/2024,03/09/2025,07/09/2025,480898,Caleb Azevedo,Em andamento,95.0498761447045,0.9470016194386921,1.011134158248807,Não
PROJ-0434,A possibilidade de atingir seus objetivos naturalmente,11/04/2025,14/08/2025,10/07/2025,4555126,Luiz Felipe Castro,Cancelado,72.68616249407013,0.9665713097615709,0.6914093451304363,Sim
PROJ-0435,O poder de concretizar seus projetos direto da fonte,27/06/2024,23/08/2024,24/08/2024,4123231,Zoe Pimenta,Em andamento,99.9,1.0781186227826633,0.970242398255098,Não
PROJ-0436,A simplicidade de realizar seus sonhos direto da fonte,26/02/2024,23/11/2024,02/12/2024,1927797,Fernando Costela,Concluído,100.0,0.9823419583239076,0.9038354788476088,Não
PROJ-0437,A arte de concretizar seus projetos direto da fonte,22/02/2024,09/01/2025,04/01/2025,2716253,Isabelly Teixeira,Em andamento,99.9,1.1183975225121576,1.022983610855994,Sim
PROJ-0438,A vantagem de ganhar simplesmente,05/06/2024,15/12/2024,17/11/2024,248690,Rhavi Silva,Concluído,100.0,1.0053414176852573,1.2034646161231721,Não
PROJ-0439,A liberdade de conseguir com força total,24/06/2024,31/10/2024,05/09/2024,3715679,Sra. Isis Alves,Cancelado,57.22517388403997,0.5722517388403997,0.7579539444872384,Não
PROJ-0440,O prazer de realizar seus sonhos direto da fonte,05/05/2025,23/03/2026,14/04/2026,464636,Arthur Gabriel Vieira,Em andamento,22.585084639349752,0.8662633772092656,1.0504621583203844,Não
PROJ-0441,A certeza de concretizar seus projetos com toda a tranquilidade,26/02/2025,08/07/2025,24/12/2025,4054285,Maria Luísa Moraes,Atrasado,69.21347374999765,0.6921347374999764,0.9022986808741378,Sim
PROJ-0442,O prazer de concretizar seus projetos em estado puro,15/05/2025,27/04/2026,13/05/2026,2767369,Davi Lucas Abreu,Em andamento,20.070796411341792,1.0491785837251748,0.9098166275062173,Não
PROJ-0443,A certeza de avançar mais rapidamente,23/10/2024,24/05/2025,16/06/2025,1551081,Dr. Benjamin Oliveira,Em andamento,85.40873467400262,1.141674042709341,0.8861878592995613,Não
